Unnamed: 0,NewsID,Title,Link,Source,StartDate,EndDate,Label
3017,3018,"""There are billboards in Central America in the Northern Triangle countries advertising how to grab a kid to get into the United States illegally.""",https://www.politifact.com/factchecks/2018/jul/23/kirstjen-nielsen/dhs-kirstjen-nielsen-falsely-says-there-are-billbo/,Kirstjen Nielsen,"July 19, 2018","July 23, 2018",FALSE
3019,3020,"Says the Steele dossier ""was responsible for starting"" Special Counsel Robert Mueller’s investigation into links between the Trump campaign and Russia.",https://www.politifact.com/factchecks/2018/jul/23/donald-trump/donald-trump-falsely-says-new-carter-page-document/,Donald Trump,"July 23, 2018","July 23, 2018",FALSE
3027,3028,"""Hillary in hiding as police discover dead body hidden in Huma Abedin’s dumpster.""",https://www.politifact.com/factchecks/2018/jul/19/blog-posting/misleading-headline-exaggerates-connection-between/,Bloggers,"July 12, 2018","July 19, 2018",FALSE
3029,3030,"""Puerto Rico mayor facing fraud charges over $3M in federal disaster relief""",https://www.politifact.com/factchecks/2018/jul/19/blog-posting/misleading-article-implies-puerto-rico-hurricane-a/,Bloggers,"July 15, 2018","July 19, 2018",FALSE
3040,3041,"""The Electoral College is much more advantageous for Democrats.""",https://www.politifact.com/factchecks/2018/jul/17/donald-trump/donald-trumps-questionable-claim-electoral-college/,Donald Trump,"July 16, 2018","July 17, 2018",FALSE
3042,3043,"""The servers of the Pakistani gentleman that worked on the DNC"" are ""missing.""",https://www.politifact.com/factchecks/2018/jul/16/donald-trump/missing-servers-donald-trump-vladimir-putin/,Donald Trump,"July 16, 2018","July 16, 2018",FALSE
3048,3049,"Gov. Bruce Rauner has ""created no jobs over the past three years.""",https://www.politifact.com/factchecks/2018/jul/16/juliana-stratton/was-rauners-first-term-dry-spell-jobs-no/,Juliana Stratton,"June 28, 2018","July 16, 2018",FALSE
3055,3056,"""Bob Hall never successfully passed a bill.""",https://www.politifact.com/factchecks/2018/jul/12/kendall-scudder/kendall-scudder-says-bob-hall-hasnt-passed-bill-la/,Kendall Scudder,"July 2, 2018","July 12, 2018",FALSE
3060,3061,"""Shocking Video Emerges of Obama Mocking God and the Bible.""",https://www.politifact.com/factchecks/2018/jul/12/blog-posting/old-obama-video-misrepresents-his-views-christiani/,Bloggers,"July 5, 2018","July 12, 2018",FALSE
3062,3063,"""Many countries (in NATO) owe us a tremendous amount of money for many years back, where they’re delinquent, as far as I’m concerned, because the United States has had to pay for them.""",https://www.politifact.com/factchecks/2018/jul/11/donald-trump/trump-falsely-claims-nato-countries-owe-united-sta/,Donald Trump,"July 11, 2018","July 11, 2018",FALSE
3063,3064,"Says Bernie Sanders was indifferent to Russia's annexation of Crimea because he felt ""they have a lot of Russians anyway.""",https://www.politifact.com/factchecks/2018/jul/11/danielle-pletka/was-bernie-sanders-fine-russian-annexation-crimea-/,Danielle Pletka,"July 8, 2018","July 11, 2018",FALSE
3067,3068,"Immigrants ""can show up at any embassy or consulate abroad"" to make their asylum claims.",https://www.politifact.com/factchecks/2018/jul/10/raul-labrador/no-immigrants-cannot-apply-asylum-us-embassies-or-/,Raul Labrador,"June 27, 2018","July 10, 2018",FALSE
3071,3072,"""Justice Kennedy quit because he and his son helped Trump launder illegal Russian money through Deutsche Bank.""",https://www.politifact.com/factchecks/2018/jul/10/blog-posting/did-justice-kennedy-quit-due-family-ties-trump-and/,Bloggers,"June 30, 2018","July 10, 2018",FALSE
3076,3077,"""I have watched ICE liberate towns from the grasp of MS-13.""",https://www.politifact.com/factchecks/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/,Donald Trump,"June 30, 2018","July 9, 2018",FALSE
3077,3078,"""Chicago is experiencing right now the highest employment since 1950.""",https://www.politifact.com/factchecks/2018/jul/09/rahm-emanuel/emanuel-wrong-again-chicago-jobs/,Rahm Emanuel,"June 28, 2018","July 9, 2018",FALSE
3079,3080,"""ICE is required to fill 34,000 beds with detainees every single night and that number has only been increasing since 2009.""",https://www.politifact.com/factchecks/2018/jul/06/alexandria-ocasio-cortez/alexandria-ocasio-cortez-misrepresents-ices-detent/,Alexandria Ocasio-Cortez,"June 27, 2018","July 6, 2018",FALSE
3080,3081,"""Obama secretly gave citizenship to 2,500 Iranians as part of nuke deal.""",https://www.politifact.com/factchecks/2018/jul/05/diamond-and-silk/no-evidence-obama-secretly-granted-citizenship-250/,Diamond and Silk,"July 2, 2018","July 5, 2018",FALSE
3082,3083,"""39% of All California Students are illegals.""",https://www.politifact.com/factchecks/2018/jul/05/viral-image/no-39-california-students-arent-undocumented/,Viral image,"July 3, 2018","July 5, 2018",FALSE
3083,3084,"""More than 66% of ALL births in California are to illegals on Medi-Cal.""",https://www.politifact.com/factchecks/2018/jul/05/viral-image/viral-image-overstates-births-undocumented-mothers/,Viral image,"July 3, 2018","July 5, 2018",FALSE
3084,3085,"""By law, Democrats gave the superintendent of public instruction, back in 2009, the ability to take over failing schools ?The current superintendent has failed to do that.""",https://www.politifact.com/factchecks/2018/jul/05/scott-walker/gov-scott-walker-says-state-schools-chief-tony-eve/,Scott Walker,"May 13, 2018","July 5, 2018",FALSE
3085,3086,"Says Sen. Bill Nelson ""voted for higher taxes"" 349 times.",https://www.politifact.com/factchecks/2018/jul/05/rick-scott/did-sen-bill-nelson-vote-higher-taxes-349-no/,Rick Scott,"June 13, 2018","July 5, 2018",FALSE
3093,3094,"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 (percent). Nobody thought that was possible.""",https://www.politifact.com/factchecks/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/,Donald Trump,"June 28, 2018","July 2, 2018",FALSE
3094,3095,"""The European Union ?they send us Mercedes, they send us -- by the millions -- the BMWs -- cars by the millions.""",https://www.politifact.com/factchecks/2018/jul/02/donald-trump/donald-trump-wrong-mercedes-bmw-import-cars-us-mil/,Donald Trump,"June 28, 2018","July 2, 2018",FALSE
3095,3096,"""Clinton campaign official arrested by FBI on child rape/trafficking charges""",https://www.politifact.com/factchecks/2018/jul/02/blog-posting/websites-wrongly-claim-man-arrested-child-sex-char/,Bloggers,"June 27, 2018","July 2, 2018",FALSE
3096,3097,"""Our courts find that 80 percent of those who do file for asylum aren’t qualified for it, do not merit that relief.""",https://www.politifact.com/factchecks/2018/jul/02/jeff-sessions/jeff-sesssions-false-claim-80-percent-asylum-appli/,Jeff Sessions,"June 25, 2018","July 2, 2018",FALSE
3097,3098,"Says a progressive income tax proposal from Democratic governor candidate J.B. Pritzker ""is wholly regressive.""",https://www.politifact.com/factchecks/2018/jul/02/evelyn-sanguinetti/illinois-lite-guv-calls-progressive-tax-idea-regre/,Evelyn Sanguinetti,"June 26, 2018","July 2, 2018",FALSE
3099,3100,"""Maxine Waters Is Getting Criminally Charged!""",https://www.politifact.com/factchecks/2018/jun/29/blog-posting/loomer-maxine-waters-not-facing-criminal-charges/,Bloggers,"June 28, 2018","June 29, 2018",FALSE
3109,3110,"""A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her.""",https://www.politifact.com/factchecks/2018/jun/28/blog-posting/no-trump-supporter-did-not-try-murder-rep-maxine-w/,Bloggers,"June 26, 2018","June 28, 2018",FALSE
3111,3112,"""Red Hen owner just issued sick threat to Sarah Sanders""",https://www.politifact.com/factchecks/2018/jun/27/houston-post/no-red-hen-owner-didnt-threaten-sarah-huckabee-san/,The Houston Post,"June 26, 2018","June 27, 2018",FALSE
3118,3119,"""Burka clad woman runs over baby, gets away with crime for one stunning reason ...""",https://www.politifact.com/factchecks/2018/jun/26/blog-posting/blog-site-wrongly-claims-muslim-woman-escaped-puni/,Bloggers,"June 12, 2018","June 26, 2018",FALSE
3122,3123,"Says Republican gubernatorial candidate Adam Laxalt ""tried to cut a deal with big pharma"" in a lawsuit.",https://www.politifact.com/factchecks/2018/jun/25/afscme/ad-falsely-accuses-nevadas-gop-governor-candidate-/,AFSCME,"June 6, 2018","June 25, 2018",FALSE
3127,3128,"A Chinese proverb says, ""Those who say it can not be done, should not interrupt those doing it.""",https://www.politifact.com/factchecks/2018/jun/22/ivanka-trump/no-evidence-link-ivanka-trump-quote-chinese-prover/,Ivanka Trump,"June 11, 2018","June 22, 2018",FALSE
3129,3130,"""Bill Clinton passed a law in 1996 that separated children from adults illegally entering America.""",https://www.politifact.com/factchecks/2018/jun/21/blog-posting/no-bill-clinton-law-separating-families/,Bloggers,"June 18, 2018","June 21, 2018",FALSE
3142,3143,"The Trump administration’s policy of separating families is ""the same way Barack Obama did it.""",https://www.politifact.com/factchecks/2018/jun/19/matt-schlapp/no-donald-trumps-separation-immigrant-families-was/,Matt Schlapp,"June 15, 2018","June 19, 2018",FALSE
3144,3145,"""Crime in Germany is way up.""",https://www.politifact.com/factchecks/2018/jun/18/donald-trump/donald-trump-wrong-about-crime-germany/,Donald Trump,"June 18, 2018","June 18, 2018",FALSE
3145,3146,"""Senate report admits Clinton ‘gifted?children to human traffickers""",https://www.politifact.com/factchecks/2018/jun/18/yournewswirecom/false-headline-wrongly-links-hillary-clinton-forme/,YourNewsWire.com,"June 17, 2018","June 18, 2018",FALSE
3148,3149,"Says ""massive floods"" led to Legionnaires?disease outbreaks at the Quincy Veterans?Home.",https://www.politifact.com/factchecks/2018/jun/18/bruce-rauner/rauners-legionnaires-claim-misses-mark-and-point/,Bruce Rauner,"June 12, 2018","June 18, 2018",FALSE
3149,3150,Say a boy was?caged' in a wire enclosure.,https://www.politifact.com/factchecks/2018/jun/15/tweets/tweeted-photo-inaccurately-indicates-boy-caged-fed/,Tweets,"June 11, 2018","June 15, 2018",FALSE
3171,3172,"""New law (in California) makes it illegal to shower and do laundry on same day""",https://www.politifact.com/factchecks/2018/jun/07/blog-posting/it-illegal-shower-and-do-laundry-same-day-californ/,Bloggers,"June 5, 2018","June 7, 2018",FALSE
3180,3181,"Says ""Rosie O’Donnell apparently committed the same offense five times, five times, when she broke the identical law that Dinesh (D'Souza) was prosecuted for.""",https://www.politifact.com/factchecks/2018/jun/06/ted-cruz/dinesh-dsouza-and-rosie-odonnell-fec-violations-di/,Ted Cruz,"June 4, 2018","June 6, 2018",FALSE
3185,3186,"Philadelphia Eagles players stayed ""in the Locker Room for the playing of our our National Anthem"" or were ""kneeling.""",https://www.politifact.com/factchecks/2018/jun/05/donald-trump/president-trump-said-eagles-players-kneeled-anthem/,Donald Trump,"June 4, 2018","June 5, 2018",FALSE
3188,3189,"Says Heidi Heitkamp has ""never been interested in"" regulatory relief ""until all of a sudden I become a candidate for the Senate and put pressure on.""",https://www.politifact.com/factchecks/2018/jun/04/kevin-cramer/kevin-cramer-distorts-heidi-heitkamps-record-banki/,Kevin Cramer,"May 30, 2018","June 4, 2018",FALSE
3190,3191,"""Americans received the biggest tax cut in history last year.""",https://www.politifact.com/factchecks/2018/jun/04/patrick-mchenry/nc-republican-repeats-false-tax-claim/,Patrick McHenry,"May 29, 2018","June 4, 2018",FALSE
3200,3201,"""We got $6 billion for opioid and getting rid of that scourge that’s taking over our country. And the numbers are way down.""",https://www.politifact.com/factchecks/2018/may/31/donald-trump/donald-trump-falsely-claims-opioid-numbers-way-dow/,Donald Trump,"May 29, 2018","May 31, 2018",FALSE
3205,3206,"Speaking of immigration cases, says, ""We have thousands of judges.""",https://www.politifact.com/factchecks/2018/may/30/donald-trump/donald-trumps-false-claim-about-thousands-immigrat/,Donald Trump,"May 24, 2018","May 30, 2018",FALSE
3211,3212,"A ""horrible law"" requires that children be separated from their parents ""once they cross the Border into the U.S.""",https://www.politifact.com/factchecks/2018/may/29/donald-trump/trump-blames-democrat-own-policy-separating-family/,Donald Trump,"May 28, 2018","May 29, 2018",FALSE
3217,3218,"""Yesterday afternoon the Republicans in the General Assembly used the nuclear option to pass North Carolina's over $20 billion budget.""",https://www.politifact.com/factchecks/2018/may/25/sydney-batch/nc-democrat-said-nc-budget-had-passed-it-hadnt/,Sydney Batch,"May 23, 2018","May 25, 2018",FALSE
3221,3222,"""Actor Brad Pitt: ‘Trump is not my president, we have no future with this…’""",https://www.politifact.com/factchecks/2018/may/24/blog-posting/brad-pitt-donald-trump-not-my-president/,Bloggers,"May 13, 2018","May 24, 2018",FALSE
3223,3224,"Says ""Obama paid FBI informant over $1 million to do it to Trump.""",https://www.politifact.com/factchecks/2018/may/24/blog-posting/fake-news-says-obama-paid-informant-trump-russia-p/,Bloggers,"May 22, 2018","May 24, 2018",FALSE
3226,3227,"Says ""Nancy Pelosi came out in favor of MS-13.""",https://www.politifact.com/factchecks/2018/may/24/donald-trump/donald-trumps-false-claim-nancy-pelosi-came-out-fa/,Donald Trump,"May 22, 2018","May 24, 2018",FALSE
3231,3232,Says a young Texas rapper charged with capital crimes faces the death penalty but the alleged Santa Fe High School shooter faces prison and then parole after 40 years.,https://www.politifact.com/factchecks/2018/may/23/instagram-posts/false-meme-suggests-texas-rapper-faces-death-penal/,Instagram posts,"May 22, 2018","May 23, 2018",FALSE
3232,3233,"Says James Clapper said ""that the FBI was spying on (Trump's) campaign.""",https://www.politifact.com/factchecks/2018/may/23/donald-trump/did-ex-intelligence-chief-clapper-say-fbi-spied-tr/,Donald Trump,"May 23, 2018","May 23, 2018",FALSE
3237,3238,"""CNN to permanently close its doors as ratings plunge 30 percent.""",https://www.politifact.com/factchecks/2018/may/23/yournewswirecom/no-cnn-isnt-closing-after-ratings-drop/,YourNewsWire.com,"May 18, 2018","May 23, 2018",FALSE
3239,3240,"""The #irandeal ultimately would have guaranteed Iran a nuclear bomb capable of reaching the US.""",https://www.politifact.com/factchecks/2018/may/22/david-rouzer/congressman-deal-ensured-iran-could-hit-us-nuclear/,David Rouzer,"May 8, 2018","May 22, 2018",FALSE
3241,3242,"Perpetrators of school shootings ""have been drugged in many cases ?many of these young boys have been on Ritalin since they were in kindergarten.""",https://www.politifact.com/factchecks/2018/may/22/oliver-north/no-connection-ritalin-school-shootings-nra/,Oliver North,"May 20, 2018","May 22, 2018",FALSE
3249,3250,"""BREAKING: 60 people just found dead in Ohio""",https://www.politifact.com/factchecks/2018/may/17/true-american/ohio-opioid-crisis-real-headline-misleading/,True American,"May 13, 2018","May 17, 2018",FALSE
3254,3255,"Antonio Villaraigosa's ""recklessness (as mayor of Los Angeles) ?.. left no funding to test 7,000 rape kits, putting public safety at risk.""",https://www.politifact.com/factchecks/2018/may/16/john-chiang/fact-checking-tv-ads-false-claim-antonio-villaraig/,John Chiang,"May 12, 2018","May 16, 2018",FALSE
3255,3256,"Says Austin is ""creating more jobs than any other city in the country.""",https://www.politifact.com/factchecks/2018/may/16/steve-adler/steve-adler-incorrectly-says-austin-creating-more-/,Steve Adler,"May 8, 2018","May 16, 2018",FALSE
3257,3258,"""There are some counties in Texas where the first day of hunting, you have to shut down the schools because people are going to go hunting.""",https://www.politifact.com/factchecks/2018/may/16/lupe-valdez/lupe-valdez-says-texas-schools-some-counties-shut-/,Lupe Valdez,"May 8, 2018","May 16, 2018",FALSE
3259,3260,"""I am roughly being paid $53 a day to educate your child.""",https://www.politifact.com/factchecks/2018/may/16/stokes-county-school-teacher/nc-teacher-i-make-53-day-records-show-hes-wrong/,Stokes County school teacher,"May 10, 2018","May 15, 2018",FALSE
3262,3263,"""Official: Rudy Giuliani officially resigns, Trump’s legal team on it's last leg.""",https://www.politifact.com/factchecks/2018/may/15/political-voice/no-rudy-giuliani-didnt-quit-trump-legal-team/,The Political Voice,"May 12, 2018","May 15, 2018",FALSE
3271,3272,"""Two-thirds of the people who use Medicaid are poor children, but two-thirds of the money is for long-term care for seniors, whether in a facility or at home.""",https://www.politifact.com/factchecks/2018/may/11/nancy-pelosi/nancy-pelosi-wrong-medicaids-role-children-elderly/,Nancy Pelosi,"May 10, 2018","May 11, 2018",FALSE
3276,3277,"""Trump votes for death penalty for being gay.""",https://www.politifact.com/factchecks/2018/may/10/washingtonsources/no-trump-didnt-vote-death-penalty-gay-people/,WashingtonSources,"May 7, 2018","May 10, 2018",FALSE
3281,3282,"""Democrats go full tyranny: now demand nationwide gun confiscation from law-abiding Americans ... at gunpoint, of course.""",https://www.politifact.com/factchecks/2018/may/10/revolution-radio/california-lawmaker-called-assault-weapons-ban-not/,RevolutionRadio.org,"May 7, 2018","May 10, 2018",FALSE
3291,3292,"""Black men arrested In Philadelphia Starbucks settle for $2 million""",https://www.politifact.com/factchecks/2018/may/07/blog-posting/radio-shows-headline-falsely-claims-philadelphia-s/,Bloggers,"May 2, 2018","May 7, 2018",FALSE
3302,3303,"""Mitch McConnell was one of the few senators that voted after Tiananmen Square not to have punitive actions against China for human rights violations.""",https://www.politifact.com/factchecks/2018/may/03/don-blankenship/fact-checking-don-blankenship-mitch-mcconnell-chin/,Don Blankenship,"May 1, 2018","May 3, 2018",FALSE
3310,3311,"Says Beto O’Rourke had a ""resolution to legalize all narcotics--including heroin and other deadly opioids.""",https://www.politifact.com/factchecks/2018/may/02/ted-cruz/ted-cruz-falsely-beto-orourke-legalize-narcotics-a/,Ted Cruz,"May 1, 2018","May 2, 2018",FALSE
3375,3376,"""Fox News accidentally puts up a poll graphic that shows how they are the least trusted network.""",https://www.politifact.com/factchecks/2018/apr/13/blog-posting/No-Fox-News-did-not-put-up-graphic-showing-it-was/,Bloggers,"April 9, 2018","April 13, 2018",FALSE
3377,3378,"""Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma.""",https://www.politifact.com/factchecks/2018/apr/13/antiwarcom/syrian-red-crescent-did-not-deny-chemical-attack-d/,Antiwar.com,"April 9, 2018","April 13, 2018",FALSE
3393,3394,"There are ""paid protesters"" involved in the Stephon Clark demonstrations.",https://www.politifact.com/factchecks/2018/apr/10/scott-jones/protesters-hire-sacramento-sheriff-provides-no-evi/,Scott Jones,"April 2, 2018","April 10, 2018",FALSE
3411,3412,"""USPS loses $1.46 each Amazon package it delivers.""",https://www.politifact.com/factchecks/2018/apr/06/eric-bolling/usps-amazon-lose-146-every-package-delivers/,Eric Bolling,"April 4, 2018","April 6, 2018",FALSE
3415,3416,"Says Chuck Schumer said ""it’s racist to only allow citizens to vote.""",https://www.politifact.com/factchecks/2018/apr/05/blog-posting/no-chuck-schumer-didnt-say-it-racist-only-allow-ci/,Bloggers,"April 3, 2018","April 5, 2018",FALSE
3423,3424,"""Breaking! Terrorist attacks Trumps at Mar A Lago.""",https://www.politifact.com/factchecks/2018/apr/03/trump-talks/misleading-headline-says-terrorist-attack-trump-pr/,The Trump Talks,"April 2, 2018","April 3, 2018",FALSE
3430,3431,"""Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed.""",https://www.politifact.com/factchecks/2018/apr/02/donald-trump/trump-usps-postal-service-amazon-losing-fortune/,Donald Trump,"April 2, 2018","April 2, 2018",FALSE
3460,3461,"Says 642,000 crimes were committed against Texans by criminal immigrants in a recent seven-year period.",https://www.politifact.com/factchecks/2018/mar/23/sean-hannity/sean-hannity-642000-crimes-committed-immigrants-il/,Sean Hannity,"March 7, 2018","March 23, 2018",FALSE
3473,3474,"Says he ""fought Obama twice and won to stop illegal immigrants from voting.""",https://www.politifact.com/factchecks/2018/mar/21/brian-kemp/Did-Brian-Kemp-fight-Obama-twice-to-stop-illegal/,Brian Kemp,"March 5, 2018","March 21, 2018",FALSE
3498,3499,"Says Beto O’Rourke wants ""open borders and wants to take our guns.""",https://www.politifact.com/factchecks/2018/mar/15/ted-cruz/ted-cruz-says-beto-orourke-wants-open-borders-and-/,Ted Cruz,"March 6, 2018","March 15, 2018",FALSE
3500,3501,"""Seattle police begin gun confiscations: no laws broken, no warrant, no charges.""",https://www.politifact.com/factchecks/2018/mar/14/liberty-headlines/no-seattle-police-didnt-use-red-flag-law-seize-man/,Liberty Headlines,"March 7, 2018","March 14, 2018",FALSE
3503,3504,"""Singer Miley Cyrus: ‘Trump fans are destroying my career, I can’t stand them and I decided to move to…’""",https://www.politifact.com/factchecks/2018/mar/14/blog-posting/fake-news-claims-miley-cyrus-says-trump-supporters/,Bloggers,"March 8, 2018","March 14, 2018",FALSE
3518,3519,"""When I was campaigning, I was talking about 18 and 20 years (when) wages effectively went down. Now, for the first time in a long time, they're starting to go up for people.""",https://www.politifact.com/factchecks/2018/mar/09/donald-trump/donald-trump-wrong-about-wage-trends/,Donald Trump,"March 8, 2018","March 9, 2018",FALSE
3526,3527,"""Democrats are nowhere to be found on DACA.""",https://www.politifact.com/factchecks/2018/mar/07/donald-trump/are-democrats-nowhere-be-found-daca-donald-trump-c/,Donald Trump,"March 5, 2018","March 7, 2018",FALSE
3532,3533,"""Joe Biden just confirmed that he is running for president in 2023 and it has America applauding!""",https://www.politifact.com/factchecks/2018/mar/06/realtimepolitics/joe-biden-hasnt-confirmed-he-running-president-202/,Realtimepolitics,"March 6, 2018","March 6, 2018",FALSE
3536,3537,"""Adolf Hitler confiscated all the weapons ?took all the weapons, had a registry of everybody ?and then on the night of June 30, 1934, sent out his secret police and murdered all of his political opponents.""",https://www.politifact.com/factchecks/2018/mar/06/david-simmons/florida-lawmaker-mangles-nazis-gun-control-history/,David Simmons,"March 3, 2018","March 6, 2018",FALSE
4160,4161,Says Rick Kriseman is $35 million over budget on St. Petersburg’s new police station.,https://www.politifact.com/factchecks/2017/aug/25/rick-baker/former-mayor-rick-baker-wrongly-says-new-police-he/,Rick Baker,"June 14, 2017","August 25, 2017",FALSE
4196,4197,"Untaxed corporate earnings used to be ""$2.5 trillion ?I guess it’s $5 trillion now. Whatever it is, it’s a lot more. So we have anywhere from 4 (trillion) to 5 or even more trillions of dollars sitting offshore.""",https://www.politifact.com/factchecks/2017/aug/03/donald-trump/are-there-over-4-trillion-untaxed-corporate-earnin/,Donald Trump,"July 25, 2017","August 3, 2017",FALSE
4200,4201,"Says a New York physician and his wife jumped to their deaths because they ""can’t afford"" Obamacare.",https://www.politifact.com/factchecks/2017/aug/03/blog-posting/blog-posts-dont-update-bad-details-about-couples-s/,Bloggers,"July 28, 2017","August 3, 2017",FALSE
4203,4204,"""A witness will testify against Hillary Clinton.""",https://www.politifact.com/factchecks/2017/aug/03/blog-posting/internet-post-misleads-saying-witness-will-testify/,Bloggers,"July 30, 2017","August 3, 2017",FALSE
4204,4205,"""The border is down 78 percent. Under past administrations, the border didn’t go down -- it went up.""",https://www.politifact.com/factchecks/2017/aug/03/donald-trump/false-trumps-claim-about-illegal-immigration-under/,Donald Trump,"July 28, 2017","August 3, 2017",FALSE
4211,4212,"As written, the (Illinois school funding) bill includes a bailout of Chicago’s broken teacher pension system.",https://www.politifact.com/factchecks/2017/aug/01/bruce-rauner/rauners-chicago-schools-bailout-claim-rooted-polit/,Bruce Rauner,"July 22, 2017","August 1, 2017",FALSE
4219,4220,"""In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept""",https://www.politifact.com/factchecks/2017/jul/27/anthony-scaramucci/it-felony-leak-financial-disclosure-form-anthony-s/,Anthony Scaramucci,"July 26, 2017","July 27, 2017",FALSE
4225,4226,"""We've achieved a historic increase in defense spending to get our troops the support they so richly deserve.""",https://www.politifact.com/factchecks/2017/jul/27/donald-trump/its-false-trump-achieved-historic-increase-defense/,Donald Trump,"July 25, 2017","July 27, 2017",FALSE
4230,4231,"Cher ""is moving to Canada because of President Trump.""",https://www.politifact.com/factchecks/2017/jul/26/blog-posting/did-cher-move-canada-because-donald-trump/,Bloggers,"July 14, 2017","July 26, 2017",FALSE
4234,4235,"""When the price for oil goes up on the markets, it goes right up, but it never goes down.""",https://www.politifact.com/factchecks/2017/jul/25/charles-schumer/yes-chuck-schumer-oil-prices-do-fall/,Charles Schumer,"July 23, 2017","July 25, 2017",FALSE
4245,4246,"""More people, almost twice as many, pay the penalty or take the waiver than signed up for (Obamacare).""",https://www.politifact.com/factchecks/2017/jul/21/kevin-mccarthy/kevin-mccarthys-false-claim-obamacare-sign-ups/,Kevin McCarthy,"July 11, 2017","July 21, 2017",FALSE
4247,4248,"During the Nixon Watergate investigation, ""out of courtesy, the FBI started reporting to the Department of Justice. But there was nothing official.""",https://www.politifact.com/factchecks/2017/jul/21/donald-trump/trump-watergate-fbi-reported-doj-courtesy/,Donald Trump,"July 19, 2017","July 21, 2017",FALSE
4253,4254,"""We’ve signed more bills -- and I’m talking about through the legislature -- than any president ever.""",https://www.politifact.com/factchecks/2017/jul/20/donald-trump/donald-trump-not-close-claiming-he-has-signed-more/,Donald Trump,"July 17, 2017","July 20, 2017",FALSE
4256,4257,"""The last majority-Anglo high school class in Texas graduated in 2023.""",https://www.politifact.com/factchecks/2017/jul/19/evan-smith/evan-smith-incorrectly-says-last-anglo-majority-te/,Evan Smith,"July 10, 2017","July 19, 2017",FALSE
4260,4261,"""America has more people employed as tax preparers (1.2 million) than as police and firefighters.""",https://www.politifact.com/factchecks/2017/jul/18/george-will/do-tax-preparers-outnumber-firefighters-and-police/,George Will,"July 12, 2017","July 18, 2017",FALSE
4262,4263,"Says Ted Kennedy met ""with the KGB in order to beat Ronald Reagan in 1984.""",https://www.politifact.com/factchecks/2017/jul/18/greg-gutfeld/fox-news-host-cites-ted-kennedy-kgb-meeting-never-/,Greg Gutfeld,"July 15, 2017","July 18, 2017",FALSE
4268,4269,"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",https://www.politifact.com/factchecks/2017/jul/17/donald-trump/trumps-false-claim-his-presidential-approval-ratin/,Donald Trump,"July 16, 2017","July 17, 2017",FALSE
4270,4271,"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",https://www.politifact.com/factchecks/2017/jul/17/mike-pence/pence-falsely-ties-medicaid-expansion-disability-w/,Mike Pence,"July 14, 2017","July 17, 2017",FALSE
4273,4274,"Says ""Donald Trump was doing a rally in the state of Florida"" the day Trump's son and others met with a Russian lawyer in New York.",https://www.politifact.com/factchecks/2017/jul/14/corey-lewandowski/lewandowski-wrongly-says-trump-florida-day-trump-t/,Corey Lewandowski,"July 13, 2017","July 14, 2017",FALSE
4278,4279,"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.",https://www.politifact.com/factchecks/2017/jul/13/reince-priebus/china-and-north-korea-consistently-over-many-many-/,Reince Priebus,"July 9, 2017","July 13, 2017",FALSE
4289,4290,"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",https://www.politifact.com/factchecks/2017/jul/11/donald-trump/did-john-podesta-deny-cia-and-fbi-access-dnc-serve/,Donald Trump,"July 7, 2017","July 11, 2017",FALSE
4290,4291,"Says Miami-Dade Circuit Court Judge Milton Hirsch ""is constantly overturned.""",https://www.politifact.com/factchecks/2017/jul/11/richard-corcoran/richard-corcoran-fails-prove-claim-miami-judge-mil/,Richard Corcoran,"July 3, 2017","July 11, 2017",FALSE
4291,4292,The GOP health care proposal would slash more than $135 million in federal funding available to PA schools.,https://www.politifact.com/factchecks/2017/jul/11/bob-casey/trumpcare-fight-casey-overstates-gops-potential-me/,Bob Casey,"July 5, 2017","July 11, 2017",FALSE
4295,4296,"Giving a committee chair’s stipend in the New York State Senate to another member of that committee ""has been, in fact, a legislative practice for decades.""",https://www.politifact.com/factchecks/2017/jul/10/diane-savino/stipends-vice-chairs-state-senate-new-practice-not/,Diane Savino,"May 17, 2017","July 10, 2017",FALSE
4299,4300,"""There are so many data that demonstrate that poor people, surprisingly, are less likely to use drugs than people with means.""",https://www.politifact.com/factchecks/2017/jul/07/gwen-moore/are-poor-people-less-likely-use-drugs/,Gwen Moore,"June 19, 2017","July 7, 2017",FALSE
4306,4307,"""The president in no way, form or fashion has ever promoted or encouraged violence.""",https://www.politifact.com/factchecks/2017/jul/05/sarah-huckabee-sanders/has-donald-trump-never-promoted-or-encouraged-viol/,Sarah Huckabee Sanders,"June 29, 2017","July 5, 2017",FALSE
